employee_id,name,gender,age,salary,department,overtime_hours,performance_rating,hire_date
60276,Shawn Jacobson,Non-binary,35.0,"$74,246.77",HR,46.0,2.0,2023-08-10
23949,Richard Wilson,Male,33.0,"$75,806.87",HR,2.0,3.0,2021-08-24
30835,Amanda Stewart,Male,38.0,"$105,109.64",HR,2.0,5.0,2024-07-22
39428,Ryan Stokes,Male,30.0,"$86,617.98",Finance,49.0,1.0,2020-12-21
89238,Denise Webb,Non-binary,43.0,"$90,347.08",IT,35.0,,2025-01-14
86970,Samuel Romero,Female,56.0,"$66,363.11",Finance,10.0,5.0,2024-08-12
40813,Brittany Kent,Female,27.0,"$108,173.08",HR,42.0,2.0,2025-02-10
47046,Yesenia White,Female,51.0,"$43,172.92",Finance,34.0,2.0,2023-07-05
59570,Kelly Matthews,Female,24.0,"$31,027.45",IT,14.0,1.0,2021-12-21
90123,Andre Flores,Female,,"$53,841.85",Finance,49.0,,2023-11-25
72415,Kenneth Coleman,Non-binary,42.0,"$111,131.79",Marketing,52.0,1.0,2021-04-05
42197,Ralph Patton,Non-binary,,"$113,859.48",Finance,59.0,5.0,2020-05-01
64411,Kelly Wise,Non-binary,54.0,"$106,347.81",Finance,15.0,5.0,2020-08-22
2719,Jill Brown,Female,56.0,"$65,382.97",HR,43.0,5.0,2022-01-04
2453,Selena Lee,Male,53.0,,HR,6.0,4.0,2023-05-30
10285,Danielle White,Non-binary,23.0,"$75,066.98",HR,36.0,,2020-09-15
28755,Joseph Wang,Non-binary,31.0,"$74,675.36",Marketing,41.0,5.0,2020-12-17
85992,David Romero,Female,34.0,"$96,388.27",Sales,17.0,5.0,2024-06-09
95946,Meagan Tran,Male,45.0,"$51,084.45",Marketing,59.0,,2020-08-27
7223,Karen Miller,Male,57.0,"$77,210.04",Marketing,3.0,3.0,2022-08-18
70680,Sarah Anderson,Female,22.0,"$93,002.61",Sales,14.0,3.0,2021-12-09
24398,Mr. Daniel Johnson MD,Non-binary,52.0,,Finance,14.0,4.0,2023-04-11
94506,Gloria Robinson,Male,32.0,"$88,816.36",Finance,19.0,3.0,2024-03-10
24244,Kayla Noble,Non-binary,29.0,"$113,440.98",Marketing,46.0,,2020-01-21
49062,Stephen Farley,Male,34.0,"$106,258.35",HR,17.0,5.0,2022-11-02
9383,Crystal Rodriguez,Male,,"$66,336.45",IT,12.0,5.0,2024-01-10
52473,Brittany Cohen,Female,,"$59,830.67",HR,53.0,,2022-09-23
93185,Kayla Hernandez,Non-binary,,"$97,153.92",Marketing,28.0,2.0,2023-12-20
44058,Patricia Smith,Female,37.0,"$76,603.09",Finance,2.0,1.0,2024-08-14
10945,Karen Norris,Female,47.0,,Finance,19.0,3.0,2023-02-15
58879,Bruce Rice,Female,43.0,"$36,047.78",Finance,59.0,1.0,2021-04-22
17000,Margaret Soto,Male,51.0,"$30,086.65",Marketing,17.0,,2024-12-06
32120,Andrew Russell,Male,25.0,,Finance,48.0,1.0,2020-03-24
88708,Dan Jones,Female,59.0,"$43,825.45",Sales,,1.0,2020-05-11
2527,Mark Medina,Non-binary,47.0,"$32,540.10",Marketing,30.0,4.0,2023-09-16
96009,Angela Cox,Non-binary,32.0,"$104,282.75",Marketing,13.0,1.0,2020-07-20
34026,Stephanie Clark,Female,25.0,"$36,890.54",IT,14.0,5.0,2024-11-10
39845,Theresa Schneider,Male,40.0,"$44,402.82",Sales,18.0,4.0,2020-10-28
22063,Kelly Hawkins,Female,22.0,"$36,570.36",Marketing,26.0,3.0,2020-02-02
27318,Ryan Woods,Female,55.0,"$63,215.90",Sales,6.0,4.0,2021-02-13
58948,Karen Charles,Male,43.0,"$46,358.73",Sales,4.0,2.0,2023-07-11
24904,Kimberly Johnson DDS,Non-binary,38.0,"$108,266.71",Finance,20.0,4.0,2021-05-27
3634,Kyle Moore,Non-binary,47.0,,Finance,22.0,5.0,2022-07-03
39844,Christine Walker,Male,,,HR,21.0,2.0,2022-06-07
85616,Andrew Ward,Female,35.0,"$78,029.41",Sales,24.0,,2023-03-23
8477,Tasha Lopez,Non-binary,38.0,"$30,086.55",Sales,10.0,3.0,2022-03-19
47021,Thomas White,Non-binary,25.0,"$80,104.39",Sales,3.0,1.0,2021-07-25
61558,Robert Murphy,Male,24.0,"$52,170.07",HR,58.0,4.0,2021-07-20
46345,Maria Moore,Male,55.0,"$36,903.18",Finance,39.0,5.0,2022-11-29
11961,Dawn Garcia,Non-binary,40.0,"$83,531.11",IT,43.0,1.0,2022-12-15
74567,Lacey Pennington DDS,Male,23.0,,Marketing,60.0,3.0,2022-04-10
63655,Monica Williams,Non-binary,40.0,"$63,546.64",Finance,15.0,3.0,2022-09-27
12269,Julie Molina,Female,34.0,,Marketing,50.0,5.0,2023-07-07
1940,Thomas Barnes,Non-binary,40.0,"$74,726.39",Finance,60.0,2.0,2023-08-15
73628,Jessica Wood,Male,59.0,"$38,848.15",IT,58.0,3.0,2024-01-24
44869,Jessica Reilly MD,Male,49.0,,HR,18.0,,2023-12-24
22560,John Johnson,Male,31.0,"$38,533.33",Marketing,26.0,5.0,2024-05-26
32244,David Rojas,Non-binary,24.0,"$65,215.93",IT,5.0,,2024-08-23
38138,Stephen Wagner,Female,33.0,"$61,591.78",Finance,2.0,1.0,2025-01-29
28035,Bob Saunders,Male,57.0,"$56,260.18",Finance,23.0,2.0,2022-07-17
71161,Sylvia Benson,Female,48.0,"$90,582.75",Sales,21.0,2.0,2024-03-21
3250,Craig Lewis,Female,46.0,"$69,422.95",Sales,60.0,3.0,2021-12-25
71196,Sonya Manning,Male,,"$85,178.42",Sales,12.0,,2023-03-23
45987,Kimberly Jacobson,Male,35.0,"$67,884.90",Marketing,18.0,1.0,2021-01-27
99380,Jessica White,Male,39.0,"$65,662.08",HR,44.0,1.0,2023-12-23
97565,Caleb Cortez,Non-binary,22.0,"$36,869.37",IT,13.0,2.0,2020-11-17
85374,Edward Horton,Non-binary,44.0,"$119,809.43",Finance,2.0,2.0,2020-06-21
40887,Michael Lawrence,Non-binary,53.0,"$102,351.65",Sales,41.0,5.0,2020-10-15
34865,Fred Taylor,Female,36.0,"$51,384.80",IT,43.0,5.0,2023-09-20
44121,Angela Wright,Male,43.0,"$67,631.95",Marketing,2.0,1.0,2020-05-02
59562,Ronald Ortega,Female,53.0,,HR,32.0,3.0,2021-05-17
37822,Jessica Collins,Non-binary,28.0,"$92,040.49",Sales,41.0,4.0,2022-10-20
41434,Eric Miller,Male,53.0,"$67,855.26",Marketing,8.0,5.0,2020-08-24
88314,Daniel Johnston,Non-binary,53.0,,HR,59.0,2.0,2021-11-30
3717,Patrick Christensen,Male,25.0,"$116,243.61",Sales,22.0,4.0,2020-10-12
79208,Cynthia Scott,Female,43.0,"$38,020.16",Marketing,39.0,1.0,2022-05-02
40118,Jessica Clark,Male,55.0,"$98,344.04",Sales,49.0,3.0,2022-10-10
71463,Craig Morales,Female,60.0,,Sales,60.0,4.0,2023-09-03
71673,Danny Daniel,Non-binary,42.0,"$82,149.44",HR,17.0,1.0,2024-11-23
41881,Calvin Wallace,Non-binary,47.0,"$103,574.58",HR,57.0,1.0,2024-02-23
80014,Molly Anderson,Non-binary,36.0,,Marketing,4.0,5.0,2024-05-24
18793,Benjamin Miles,Non-binary,56.0,"$71,975.46",HR,21.0,2.0,2020-04-30
72050,Susan Kramer,Female,48.0,,Sales,10.0,3.0,2020-04-12
12541,Joshua Smith,Female,42.0,"$95,984.24",Sales,49.0,1.0,2021-05-02
3306,Mark Sanchez,Male,,"$98,841.35",IT,14.0,2.0,2023-08-18
41135,Angela Walton,Non-binary,,"$84,218.70",Finance,48.0,5.0,2024-04-11
89725,Troy Kelly,Non-binary,29.0,,HR,53.0,2.0,2024-08-07
50925,Shawn Smith,Non-binary,40.0,"$106,262.36",IT,50.0,3.0,2024-06-06
41802,James Meyer,Non-binary,45.0,"$34,486.88",Marketing,58.0,,2024-11-04
94866,John Crawford,Male,40.0,"$30,948.37",HR,52.0,3.0,2024-05-20
69556,William Wilson,Female,29.0,"$91,294.90",Sales,33.0,1.0,2023-07-22
39967,Raymond Carroll,Male,22.0,"$51,007.87",Sales,,1.0,2023-05-24
43235,Scott Schmidt,Female,45.0,"$79,138.18",Sales,23.0,4.0,2022-08-28
12658,Penny Moore,Female,45.0,"$69,465.84",Finance,45.0,3.0,2021-02-13
80084,Carol Brown,Non-binary,33.0,"$43,914.27",Marketing,,4.0,2024-07-15
18909,Mr. Casey Salas,Non-binary,29.0,"$73,242.43",Marketing,16.0,1.0,2023-01-10
44562,Richard Gordon,Female,50.0,"$34,956.01",Finance,22.0,4.0,2023-10-03
41124,Daniel Miranda,Non-binary,46.0,"$37,258.48",Marketing,25.0,4.0,2023-03-28
52031,Lindsey Contreras,Male,27.0,"$69,557.10",IT,47.0,5.0,2022-05-23
15821,Carol Davis,Female,56.0,"$34,501.20",Sales,7.0,,2021-07-21
4599,Rebecca Thompson,Non-binary,39.0,"$78,914.90",IT,37.0,1.0,2022-09-19
30084,Jonathan Hickman,Female,,"$91,622.18",HR,47.0,3.0,2023-10-21
16798,Gerald Watkins,Non-binary,46.0,"$52,674.24",Marketing,,2.0,2022-07-19
54732,Jacqueline Townsend,Non-binary,26.0,"$32,023.23",Sales,47.0,1.0,2021-05-12
29133,Nicholas Wagner,Non-binary,54.0,"$67,216.89",HR,46.0,3.0,2023-03-10
67239,Amanda Mason,Female,58.0,"$42,843.64",Sales,5.0,,2023-05-16
92384,Jason Smith,Female,35.0,"$78,735.30",IT,17.0,1.0,2024-12-06
59202,Zachary Ortiz,Female,50.0,"$57,353.05",IT,51.0,,2020-10-10
66871,Jorge Salas,Non-binary,39.0,"$52,526.42",IT,2.0,1.0,2022-01-15
29603,Julia Ramos,Non-binary,,"$77,316.00",HR,45.0,3.0,2025-02-09
64357,Michael Snow,Non-binary,37.0,,Finance,31.0,3.0,2024-02-16
725,Joseph Miller,Non-binary,53.0,"$34,234.15",Marketing,19.0,2.0,2024-06-02
51254,Angela May,Female,58.0,"$117,852.23",Finance,34.0,4.0,2022-08-21
32099,Mathew Finley,Male,57.0,"$72,090.63",IT,11.0,3.0,2020-03-17
98330,Destiny Browning,Male,,"$64,181.68",Sales,56.0,3.0,2023-09-21
40745,David Wade,Non-binary,33.0,"$41,465.30",Sales,58.0,2.0,2022-12-01
94809,Vanessa Frost,Female,46.0,"$43,106.62",Marketing,31.0,2.0,2021-07-09
44724,Amanda Brown,Non-binary,26.0,"$70,945.07",Sales,,1.0,2023-02-21
46043,Michael Gibson,Male,43.0,,IT,18.0,4.0,2024-02-15
27632,Richard Espinoza,Non-binary,45.0,"$92,746.76",HR,37.0,,2020-10-29
42466,Travis Thomas,Male,52.0,"$117,212.64",Sales,28.0,1.0,2022-05-04
17761,Diane Rodriguez,Non-binary,44.0,"$33,688.90",IT,16.0,5.0,2023-10-15
89765,Billy Duffy,Non-binary,48.0,"$98,179.72",Sales,34.0,2.0,2021-08-21
68436,Meagan Lopez,Male,45.0,"$102,100.99",IT,31.0,4.0,2022-12-05
68042,Jesse Sullivan,Male,40.0,,Marketing,17.0,1.0,2022-08-14
71617,Margaret Wiggins,Non-binary,27.0,"$75,290.74",HR,0.0,2.0,2022-02-13
1201,Rebecca Elliott,Male,,"$77,860.53",IT,31.0,1.0,2020-03-05
814,Rachel Russell,Non-binary,48.0,,HR,2.0,3.0,2020-06-25
98649,William Norman,Non-binary,22.0,"$73,480.00",Sales,30.0,3.0,2021-05-31
93956,Jessica Snow,Non-binary,57.0,"$87,217.20",IT,31.0,3.0,2021-05-25
81567,Jennifer Vasquez,Non-binary,35.0,"$40,991.50",Marketing,38.0,5.0,2020-05-16
48209,Brittany Webb,Female,38.0,"$107,910.43",Marketing,10.0,5.0,2023-08-11
37160,Sarah Stevens,Non-binary,42.0,"$112,288.82",Finance,43.0,3.0,2023-07-15
5009,Cynthia Jones,Male,40.0,"$47,603.97",Finance,19.0,3.0,2023-07-03
67422,John Murphy,Non-binary,,"$74,866.62",Marketing,16.0,2.0,2023-03-14
2026,Natasha Robinson,Male,22.0,"$37,680.15",Marketing,48.0,,2021-05-25
45340,Tammy Huber,Male,43.0,"$110,740.15",IT,45.0,3.0,2020-01-15
73818,Cindy Patton,Male,22.0,"$78,730.70",IT,28.0,,2023-10-13
83727,Heidi Zamora,Male,37.0,"$34,066.73",HR,46.0,1.0,2020-09-19
36706,Lisa Hernandez,Non-binary,25.0,"$85,748.40",IT,22.0,3.0,2022-12-09
11358,Bonnie Yang,Female,60.0,"$101,925.27",Marketing,59.0,3.0,2020-01-16
98674,Angela Jefferson,Non-binary,,"$82,963.50",IT,31.0,5.0,2025-02-08
39169,Patrick Valdez,Female,35.0,"$91,125.58",Finance,13.0,3.0,2021-09-04
47212,Henry Frederick,Non-binary,53.0,,Marketing,,5.0,2022-12-15
45391,Mason Robinson,Non-binary,,"$115,726.34",Marketing,44.0,3.0,2023-03-12
59616,Jennifer Porter,Male,34.0,"$34,318.26",Finance,24.0,5.0,2022-07-29
1778,Benjamin Bennett,Non-binary,56.0,"$73,614.29",IT,31.0,2.0,2023-01-06
31198,Elizabeth Johnson,Female,46.0,"$89,944.01",Finance,59.0,3.0,2024-02-19
60390,Brian Conway,Male,42.0,"$45,106.88",Marketing,8.0,3.0,2021-02-09
62255,Daniel Hendrix,Male,34.0,"$75,908.30",Finance,46.0,4.0,2021-08-01
85642,Tiffany Hartman,Male,47.0,"$33,867.17",Finance,39.0,3.0,2024-11-11
83458,Amy Wallace,Non-binary,35.0,"$50,709.93",Sales,56.0,1.0,2022-09-18
7807,Jennifer Smith,Male,59.0,"$48,917.29",Sales,34.0,2.0,2022-08-13
88362,Brenda Mclaughlin,Male,23.0,"$77,106.20",Sales,25.0,2.0,2024-06-05
72207,Crystal Oneill,Male,40.0,"$59,177.65",HR,34.0,2.0,2023-11-09
98735,Zachary Mcdonald,Non-binary,22.0,"$67,312.04",HR,4.0,4.0,2021-07-01
3025,John Benson,Male,60.0,"$90,894.90",Finance,4.0,4.0,2020-03-06
90369,Mark Hanna,Non-binary,28.0,"$69,115.26",IT,4.0,5.0,2024-02-16
77739,Kyle Davis,Non-binary,52.0,"$74,494.90",Marketing,54.0,3.0,2020-05-17
74697,Michael Hess,Male,42.0,,HR,58.0,2.0,2021-12-24
9136,Eric Manning,Female,40.0,"$50,993.44",HR,11.0,2.0,2024-03-26
63602,Leslie Bell,Male,41.0,"$110,061.43",Sales,52.0,5.0,2021-01-18
25041,Audrey Smith,Female,35.0,"$103,810.53",Marketing,31.0,5.0,2021-04-15
28324,Veronica Sosa,Female,60.0,"$79,140.31",Sales,29.0,2.0,2024-09-16
96141,Robert Padilla,Male,29.0,"$83,760.74",Sales,47.0,3.0,2024-09-09
63259,Tanya Montgomery,Female,36.0,"$65,100.51",Finance,28.0,4.0,2020-12-12
74473,Rebecca York,Female,41.0,,IT,41.0,2.0,2022-01-02
64067,Cynthia Williams,Male,49.0,"$99,652.56",Sales,60.0,2.0,2024-08-14
95018,Laura Wade DVM,Female,48.0,"$107,814.42",IT,41.0,4.0,2023-03-10
18168,Alisha Howard,Female,36.0,,Sales,22.0,4.0,2022-05-01
21298,Richard Lopez,Male,32.0,"$30,794.81",IT,,3.0,2020-06-20
70036,Jeffrey Golden,Non-binary,48.0,"$48,267.53",Marketing,10.0,2.0,2020-10-31
31956,Kelly Cain,Male,50.0,"$53,504.37",Sales,,5.0,2023-10-20
72118,Janet Anderson,Female,27.0,"$110,291.70",Sales,,,2020-09-29
86876,David Adams,Male,48.0,"$77,569.77",HR,,2.0,2024-03-24
42845,Brian Boyd,Female,58.0,"$50,058.65",HR,33.0,4.0,2024-08-10
90959,Ariel Erickson,Female,50.0,"$37,009.79",Marketing,35.0,1.0,2021-05-26
69983,Matthew Joseph,Male,45.0,,Marketing,39.0,2.0,2025-01-15
18085,Rebecca Barber,Male,,"$99,980.67",IT,18.0,3.0,2022-09-16
59333,Becky Smith,Male,52.0,"$76,970.57",Marketing,17.0,2.0,2023-11-18
39010,Michael Scott,Non-binary,54.0,"$69,290.88",Sales,24.0,4.0,2023-09-28
65444,Shane Richards,Non-binary,51.0,"$108,431.94",Marketing,33.0,3.0,2020-11-06
78341,Alexandra Hall,Male,39.0,"$31,997.62",HR,38.0,5.0,2021-05-02
7240,David Brock,Male,46.0,"$55,180.88",Finance,58.0,3.0,2020-07-07
24515,Susan Evans,Female,34.0,"$97,620.43",Sales,58.0,2.0,2024-01-18
20332,Kristen Collier,Non-binary,50.0,"$48,843.47",Sales,14.0,,2024-12-05
1681,Jeffrey Roberson,Non-binary,46.0,"$80,591.23",IT,50.0,3.0,2022-10-28
74306,James Adkins,Male,59.0,"$48,253.57",IT,44.0,2.0,2020-04-17
84183,Mr. Daniel Shea,Female,34.0,"$55,504.76",Finance,32.0,1.0,2024-01-15
39570,Caleb Brown,Non-binary,23.0,"$57,692.22",Finance,1.0,1.0,2021-11-08
19869,Marcus Weiss,Male,31.0,,HR,21.0,4.0,2021-06-17
82546,Amanda Burns,Male,41.0,"$75,953.01",Finance,36.0,2.0,2022-12-11
4411,Lisa Diaz,Female,33.0,"$114,636.42",Sales,59.0,5.0,2021-08-24
89519,Lisa Davis,Female,,"$99,137.94",Finance,0.0,1.0,2023-11-05
44240,Heidi Foster,Non-binary,35.0,"$52,736.83",Finance,,1.0,2021-07-30
74337,Rickey Hutchinson,Female,48.0,"$119,651.90",Finance,35.0,5.0,2023-08-24
51000,Daniel Cervantes,Non-binary,32.0,"$76,702.40",Sales,59.0,2.0,2022-01-22
75799,Melinda Garrett,Female,32.0,"$101,296.42",HR,51.0,5.0,2022-12-06
34922,Adriana Bailey,Female,29.0,,HR,15.0,2.0,2021-01-19
41229,Joshua Ramos,Non-binary,36.0,"$36,161.50",Marketing,22.0,3.0,2020-10-17
32461,Amanda Adams,Non-binary,32.0,"$42,635.28",IT,54.0,3.0,2024-01-08
20678,Rebecca Nelson,Female,35.0,"$85,914.56",IT,,,2022-09-14
84529,Richard Miller,Male,39.0,,Sales,48.0,1.0,2024-01-11
78377,Jenny Spencer,Female,42.0,"$106,818.90",Marketing,15.0,2.0,2022-12-08
35638,Rachel Collins,Female,59.0,"$80,783.78",Marketing,48.0,4.0,2023-04-19
61192,Nicholas Phillips,Non-binary,32.0,"$54,297.51",Marketing,47.0,2.0,2023-03-27
40821,Aaron Davis,Male,27.0,"$68,032.90",Sales,15.0,4.0,2024-05-23
75187,Dr. Michelle Stevens,Non-binary,53.0,"$90,127.05",Sales,53.0,4.0,2022-11-01
48551,Melissa Garcia,Male,33.0,"$104,871.66",Marketing,4.0,1.0,2021-04-23
81232,Roy Davis,Male,37.0,"$49,765.87",Sales,10.0,5.0,2024-01-13
43743,Jason Turner,Non-binary,51.0,"$30,336.77",HR,1.0,5.0,2025-02-26
10773,Martin Moore,Female,51.0,"$46,068.93",Marketing,19.0,5.0,2024-05-07
68222,Richard Ayala,Female,42.0,"$37,543.88",IT,40.0,1.0,2025-02-08
81668,Brandon Wolfe,Non-binary,39.0,,Finance,14.0,5.0,2020-01-09
59528,Richard Anderson,Female,33.0,"$106,143.91",IT,8.0,,2021-01-18
86665,Sara Pearson,Male,49.0,"$46,618.27",Finance,31.0,3.0,2024-02-06
42144,Janice Carter,Non-binary,33.0,"$117,267.22",IT,24.0,5.0,2022-12-16
9619,Virginia Nolan,Female,49.0,"$44,796.02",IT,48.0,5.0,2023-05-02
9032,Seth Alvarez,Male,33.0,"$99,561.91",IT,46.0,1.0,2024-01-24
21353,Brent Donaldson,Female,53.0,"$115,058.40",Marketing,25.0,,2024-08-10
32621,Lisa Smith,Female,36.0,"$53,493.73",Sales,55.0,,2024-08-25
18857,Brian Browning,Male,36.0,"$81,374.29",HR,24.0,2.0,2024-01-06
19718,Mr. Brandon Carlson MD,Female,42.0,"$101,706.07",Sales,18.0,3.0,2023-05-17
63597,Jamie Burton,Male,54.0,"$77,214.64",Finance,59.0,5.0,2024-03-21
66606,Michelle Lawrence,Non-binary,52.0,"$44,869.61",HR,35.0,5.0,2021-07-02
92915,Colton Garcia,Female,33.0,"$43,539.94",IT,11.0,4.0,2022-05-09
77660,Robert Barnes,Female,44.0,"$103,631.79",Finance,51.0,4.0,2021-11-29
56720,Laura Barrera,Male,30.0,"$98,521.24",Finance,55.0,3.0,2023-08-31
44123,Trevor Williams,Non-binary,49.0,"$72,083.54",Marketing,41.0,3.0,2022-01-04
73990,Mrs. Dawn Sanchez,Non-binary,,"$96,318.74",Finance,34.0,5.0,2022-05-30
38312,Henry Thomas,Female,,"$40,862.64",Sales,46.0,3.0,2021-12-23
62841,Krista Diaz,Male,56.0,"$31,894.81",Marketing,30.0,3.0,2020-03-25
19308,Kevin Chavez,Female,42.0,"$50,311.28",Marketing,32.0,,2022-10-23
6968,Andrew Wilson,Female,44.0,"$101,097.06",Finance,,,2020-12-09
94054,Troy Hensley,Male,51.0,"$48,324.68",IT,2.0,4.0,2024-04-29
60374,Justin Jones,Non-binary,28.0,"$108,562.54",Marketing,18.0,5.0,2020-01-27
83530,Lindsey Davis,Female,49.0,"$67,644.90",HR,24.0,4.0,2024-01-20
90793,Benjamin Thomas,Non-binary,57.0,"$63,290.18",HR,19.0,4.0,2021-04-24
63105,Cody Blake,Non-binary,55.0,,Finance,54.0,,2021-12-23
56003,Christopher Carter,Male,54.0,"$44,968.27",Marketing,,5.0,2023-08-15
18877,Catherine Gonzalez,Male,,"$31,458.78",IT,,3.0,2025-03-01
65805,Dale Shannon,Non-binary,33.0,,HR,53.0,2.0,2021-06-23
18806,Tamara Morrison,Female,22.0,"$43,497.20",HR,53.0,5.0,2022-03-06
77007,Anthony Davis,Male,60.0,"$40,596.69",IT,44.0,3.0,2024-07-10
24544,Andre Jones,Male,27.0,,Sales,36.0,4.0,2024-07-28
40240,Janice Moore,Male,39.0,"$81,340.18",Marketing,47.0,,2021-06-03
12047,Eric Martinez,Non-binary,25.0,,Sales,24.0,4.0,2022-10-10
95128,Christina Thompson,Male,45.0,"$38,539.34",Sales,1.0,4.0,2021-01-22
52200,Ashley Brown,Male,,"$51,416.64",Finance,2.0,1.0,2022-09-29
77613,Kyle Golden,Male,36.0,"$32,567.25",IT,48.0,1.0,2022-10-30
14816,Joseph Williams,Female,46.0,"$79,707.63",IT,46.0,4.0,2022-08-13
23314,Cynthia Lewis,Female,25.0,,Marketing,57.0,2.0,2021-04-16
91435,Susan Gardner,Non-binary,60.0,"$44,587.35",HR,26.0,2.0,2023-09-21
22156,Terri Elliott,Female,36.0,"$56,697.90",Marketing,2.0,3.0,2023-03-05
87384,Elizabeth Galloway,Female,22.0,"$72,738.46",HR,,5.0,2021-02-03
54118,Nicole Gonzalez,Male,57.0,"$83,070.89",Finance,,1.0,2023-07-23
11130,Lisa Hubbard,Non-binary,50.0,"$30,975.98",Finance,12.0,1.0,2021-10-22
17755,Selena Green,Non-binary,31.0,,HR,42.0,,2023-04-12
54635,Brett Chavez,Male,45.0,"$84,539.23",Marketing,57.0,4.0,2022-09-29
23965,Isaiah Hogan,Male,34.0,"$56,300.31",Finance,44.0,4.0,2023-08-21
92225,Jill Lewis,Female,26.0,"$57,647.81",Sales,32.0,4.0,2022-03-31
77505,Kristine Harris,Female,40.0,"$69,029.05",IT,59.0,3.0,2024-03-28
9363,Brenda Petersen,Male,44.0,"$86,222.71",HR,36.0,,2023-10-23
76718,Mandy Johnson,Non-binary,46.0,"$36,435.88",Marketing,53.0,1.0,2024-03-14
80738,Jonathan Browning,Non-binary,36.0,"$74,097.85",Marketing,17.0,4.0,2021-01-28
40442,William Parks,Female,44.0,"$116,096.27",IT,54.0,2.0,2021-08-22
72889,Franklin Donaldson,Male,36.0,"$101,683.50",IT,29.0,1.0,2021-04-21
34690,John Johnson,Female,39.0,,IT,19.0,3.0,2025-03-03
45319,Cathy Anderson,Female,48.0,,Marketing,55.0,3.0,2024-12-03
68395,Lisa Ball,Female,,"$55,655.37",IT,15.0,5.0,2020-04-26
41189,Natasha Roberts,Male,36.0,"$115,234.10",IT,47.0,2.0,2020-02-21
23632,Craig Barrett,Female,39.0,"$107,993.26",Sales,18.0,2.0,2023-06-11
99375,Brenda Mills,Non-binary,52.0,"$67,304.40",Marketing,21.0,4.0,2022-07-16
45916,Catherine Vaughan,Non-binary,,,Finance,57.0,3.0,2021-01-12
77575,Gina Anderson,Female,30.0,"$73,827.44",IT,40.0,4.0,2023-05-09
81312,Robert Soto,Non-binary,,"$111,190.01",HR,25.0,4.0,2023-05-18
61291,Amanda Martinez,Non-binary,36.0,"$39,159.51",HR,26.0,2.0,2024-02-06
76412,Catherine Burton,Non-binary,24.0,,IT,26.0,3.0,2022-11-06
57184,Kelly Garcia,Non-binary,45.0,"$68,844.71",Finance,43.0,3.0,2021-07-29
12034,Kayla Whitaker,Male,,,Marketing,19.0,4.0,2020-09-21
5662,Justin Osborn MD,Female,29.0,"$46,906.35",Sales,55.0,5.0,2024-06-03
72264,Elizabeth Taylor,Non-binary,,,IT,40.0,3.0,2023-09-01
35728,Carolyn Stephenson,Female,46.0,"$34,301.67",Finance,20.0,2.0,2022-01-25
73313,Cassandra Benton,Male,24.0,,Sales,48.0,3.0,2024-02-16
59836,Melanie Young,Male,29.0,"$37,773.04",Finance,,1.0,2022-04-26
89157,Jeffrey Alexander,Non-binary,40.0,"$70,714.45",IT,42.0,,2023-02-04
36785,Diana Jackson,Male,53.0,"$36,776.29",IT,48.0,1.0,2024-11-16
86987,Sarah Myers,Male,29.0,"$81,887.47",IT,,3.0,2020-09-30
64668,Jill Christensen,Male,42.0,"$57,490.44",Sales,28.0,1.0,2021-09-20
11676,Aaron Brown,Non-binary,26.0,,IT,43.0,1.0,2022-06-08
74835,Teresa Baird,Non-binary,47.0,"$108,903.81",IT,30.0,1.0,2022-06-29
1115,Diane King,Female,22.0,"$86,982.37",Sales,26.0,,2021-11-15
49819,Sandra Crosby,Male,39.0,"$119,270.29",IT,45.0,4.0,2022-03-20
16172,Heather Reese,Male,22.0,"$108,203.44",IT,,2.0,2023-01-05
14386,Suzanne Mcdaniel,Male,45.0,,IT,27.0,3.0,2020-04-01
28478,Corey Zamora,Female,37.0,,Sales,20.0,5.0,2021-11-14
92872,Jacob Carpenter,Non-binary,54.0,"$118,106.23",HR,41.0,3.0,2020-08-14
86004,Travis Spencer,Non-binary,38.0,"$49,770.54",Marketing,55.0,2.0,2021-06-08
11247,Ashley Yoder,Female,38.0,"$46,091.45",IT,26.0,1.0,2022-01-02
9210,Latoya Lowe,Male,23.0,,IT,4.0,4.0,2023-03-15
1928,Anthony Miller,Non-binary,52.0,"$57,225.11",Finance,15.0,,2022-06-20
85326,David Coleman,Male,39.0,"$113,325.14",Marketing,57.0,,2022-08-24
20000,Alexandria Colon,Non-binary,36.0,"$93,893.91",IT,,2.0,2023-05-29
94597,David Sanders,Non-binary,41.0,"$87,589.56",HR,30.0,4.0,2021-12-12
13495,Jay Guzman,Female,56.0,"$81,951.61",IT,31.0,5.0,2024-01-29
27054,Michelle Sullivan,Non-binary,29.0,"$35,093.41",Marketing,48.0,,2021-01-04
12718,Erin Wiggins,Non-binary,46.0,"$102,687.32",IT,48.0,5.0,2024-12-19
79827,Michele Sandoval,Female,51.0,"$74,762.64",Marketing,39.0,3.0,2020-12-09
78586,Michael Johnson,Male,23.0,"$72,052.26",Marketing,30.0,1.0,2022-07-12
5074,Kathy Carroll,Male,56.0,"$44,824.74",IT,30.0,5.0,2020-09-20
84011,Cindy Williamson,Male,29.0,"$96,393.97",Sales,18.0,1.0,2021-08-05
97958,John Schneider,Female,,"$85,391.89",Sales,11.0,3.0,2020-01-07
34208,Mariah Ferguson,Female,46.0,"$109,708.76",Sales,48.0,4.0,2020-03-02
